DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;TOTAL_MIN_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MIN_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_IMPORT(-)_EXPORT(+)_[MW];GERMANY_ALLOCATED_VOLUME_[MW];AUSTRIA_MIN_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_IMPORT(-)_EXPORT(+)_[MW];AUSTRIA_ALLOCATED_VOLUME_[MW];CZECH_REPUBLIC_MIN_CAPACITY_PRICE_[(EUR/MW)/h];CZECH_REPUBLIC_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];CZECH_REPUBLIC_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];CZECH_REPUBLIC_IMPORT(-)_EXPORT(+)_[MW];CZECH_REPUBLIC_ALLOCATED_VOLUME_[MW];GERMANY_SUM_OF_OFFERED_CAPACITY_[MW]
24/11/2025;24/11/2025;aFRR;NEG_20_24;0,04;1,53;2,50;0,84;1,65;2,50;0,00;1774,00;0,68;1,36;2,31;-20,00;225,00;0,04;0,05;0,06;20,00;100,00;3466,00
25/11/2025;25/11/2025;aFRR;POS_00_04;0,80;3,52;6,20;2,45;3,67;6,20;-85,00;1965,00;1,25;3,36;6,10;50,00;225,00;0,80;1,83;5,58;35,00;104,00;3598,00
25/11/2025;25/11/2025;aFRR;POS_04_08;3,14;13,01;23,44;5,00;14,12;23,44;-103,00;2055,00;3,14;8,75;16,81;80,00;225,00;4,00;6,19;11,10;23,00;104,00;3634,00
25/11/2025;25/11/2025;aFRR;POS_08_12;0,04;47,43;90,14;10,00;52,58;90,14;-117,00;2104,00;6,66;26,00;57,03;80,00;225,00;0,04;21,09;76,87;37,00;104,00;3753,00
25/11/2025;25/11/2025;aFRR;POS_12_16;0,04;29,51;48,27;9,50;31,77;48,27;-98,00;2114,00;6,96;21,83;47,24;74,00;225,00;0,04;11,83;29,99;24,00;104,00;3540,00
25/11/2025;25/11/2025;aFRR;POS_16_20;0,04;80,55;158,55;13,75;86,07;158,55;-152,00;2134,00;13,73;61,79;129,42;80,00;225,00;0,04;50,88;143,78;72,00;104,00;3643,00
25/11/2025;25/11/2025;aFRR;POS_20_24;2,97;10,57;17,80;4,00;11,50;17,80;-106,00;2000,00;2,97;6,93;9,56;80,00;225,00;3,70;5,56;10,54;26,00;104,00;3981,00
25/11/2025;25/11/2025;aFRR;NEG_00_04;0,24;3,85;5,88;2,86;4,10;5,88;-45,00;1767,00;1,52;4,23;5,67;-20,00;225,00;0,24;0,66;0,81;65,00;100,00;3870,00
25/11/2025;25/11/2025;aFRR;NEG_04_08;0,01;3,94;7,37;2,74;4,20;7,37;0,00;1795,00;1,32;4,01;5,45;-20,00;225,00;0,01;0,02;0,02;20,00;100,00;3586,00
25/11/2025;25/11/2025;aFRR;NEG_08_12;0,00;4,03;4,91;2,15;4,32;4,91;-20,00;1849,00;1,94;3,51;4,16;20,00;225,00;0,00;0,02;0,02;0,00;100,00;3486,00
25/11/2025;25/11/2025;aFRR;NEG_12_16;0,01;3,19;3,95;2,00;3,44;3,95;0,00;1745,00;1,50;2,90;3,41;-20,00;225,00;0,01;0,02;0,02;20,00;100,00;3338,00
25/11/2025;25/11/2025;aFRR;NEG_16_20;0,01;0,56;0,78;0,20;0,61;0,78;-10,00;1753,00;0,25;0,51;0,60;-20,00;225,00;0,01;0,02;0,03;30,00;100,00;3831,00
25/11/2025;25/11/2025;aFRR;NEG_20_24;0,02;1,30;1,90;0,78;1,40;1,90;0,00;1789,00;0,50;1,24;1,63;-20,00;225,00;0,02;0,03;0,05;20,00;100,00;3701,00
26/11/2025;26/11/2025;aFRR;POS_00_04;0,98;4,21;5,53;2,00;4,33;5,53;-122,00;1833,00;1,29;4,15;5,50;80,00;225,00;0,98;2,87;5,50;42,00;104,00;3764,00
26/11/2025;26/11/2025;aFRR;POS_04_08;4,63;17,27;25,58;8,00;18,24;25,58;-124,00;1970,00;4,63;15,10;24,85;72,00;225,00;5,00;10,02;16,63;52,00;104,00;3565,00
26/11/2025;26/11/2025;aFRR;POS_08_12;13,00;65,60;107,12;15,00;68,34;107,12;-160,00;2122,00;18,65;57,17;104,00;77,00;225,00;13,00;50,36;97,20;83,00;104,00;3703,00
26/11/2025;26/11/2025;aFRR;POS_12_16;9,87;45,86;102,65;16,89;47,38;102,65;-166,00;2078,00;11,53;42,21;79,99;80,00;225,00;9,87;36,47;97,20;86,00;104,00;3377,00
26/11/2025;26/11/2025;aFRR;POS_16_20;27,49;95,50;132,29;33,61;97,63;132,29;-130,00;2025,00;27,49;90,45;132,21;49,00;225,00;35,00;81,05;130,00;81,00;104,00;3539,00
26/11/2025;26/11/2025;aFRR;POS_20_24;4,00;12,37;16,45;5,73;12,88;16,45;-70,00;1922,00;4,53;10,80;16,42;10,00;225,00;4,00;8,84;14,88;60,00;104,00;4269,00
26/11/2025;26/11/2025;aFRR;NEG_00_04;0,03;3,31;4,80;2,26;3,56;4,20;-45,00;1803,00;1,64;3,48;4,80;-20,00;225,00;0,03;0,49;0,64;65,00;100,00;3890,00
26/11/2025;26/11/2025;aFRR;NEG_04_08;0,01;3,67;4,91;2,80;3,96;4,91;0,00;1747,00;1,66;3,39;4,40;-20,00;225,00;0,01;0,02;0,02;20,00;100,00;3828,00
26/11/2025;26/11/2025;aFRR;NEG_08_12;0,01;3,24;3,80;1,79;3,47;3,80;-20,00;1827,00;1,36;2,85;3,20;20,00;225,00;0,01;0,02;0,02;0,00;100,00;3900,00
26/11/2025;26/11/2025;aFRR;NEG_12_16;0,01;2,55;2,98;1,85;2,72;2,98;-20,00;1868,00;0,92;2,29;2,68;20,00;225,00;0,01;0,02;0,02;0,00;100,00;4085,00
26/11/2025;26/11/2025;aFRR;NEG_16_20;0,01;0,50;0,71;0,20;0,54;0,71;-25,00;1832,00;0,20;0,43;0,53;20,00;225,00;0,01;0,02;0,02;5,00;100,00;3203,00
26/11/2025;26/11/2025;aFRR;NEG_20_24;0,01;1,24;1,48;0,80;1,33;1,48;5,00;1815,00;0,45;1,17;1,48;-25,00;225,00;0,01;0,03;0,04;20,00;100,00;4041,00
27/11/2025;27/11/2025;aFRR;POS_00_04;1,50;3,91;4,50;2,24;4,03;4,50;-62,00;1898,00;1,59;3,76;4,48;7,00;225,00;1,50;2,81;3,45;55,00;104,00;4187,00
27/11/2025;27/11/2025;aFRR;POS_04_08;6,00;12,48;18,28;8,25;12,60;13,95;-87,00;2056,00;6,29;13,21;18,28;0,00;225,00;6,00;10,35;13,85;87,00;104,00;4520,00
27/11/2025;27/11/2025;aFRR;POS_08_12;13,00;37,81;54,44;15,00;37,40;43,91;80,00;2107,00;25,00;44,11;54,44;-80,00;225,00;13,00;37,48;42,63;0,00;104,00;4241,00
27/11/2025;27/11/2025;aFRR;POS_12_16;11,00;29,01;38,22;17,50;28,97;33,84;80,00;2136,00;19,33;32,48;38,22;-80,00;225,00;11,00;25,04;30,00;0,00;104,00;4018,00
27/11/2025;27/11/2025;aFRR;POS_16_20;21,00;46,78;66,11;21,00;46,25;54,67;93,00;2027,00;42,53;54,65;66,11;-80,00;225,00;22,00;46,56;54,58;-13,00;104,00;4179,00
27/11/2025;27/11/2025;aFRR;POS_20_24;4,35;9,62;12,41;5,03;9,73;10,94;-89,00;2026,00;6,08;10,02;12,41;0,00;225,00;4,35;7,96;10,69;89,00;104,00;4604,00
27/11/2025;27/11/2025;aFRR;NEG_00_04;0,03;3,18;5,84;2,00;3,38;4,00;-35,00;1770,00;1,18;3,58;5,84;-20,00;225,00;0,03;0,42;0,50;55,00;100,00;3979,00
27/11/2025;27/11/2025;aFRR;NEG_04_08;0,01;3,39;4,19;2,00;3,64;4,19;0,00;1790,00;1,28;3,19;3,78;-20,00;225,00;0,01;0,02;0,05;20,00;100,00;3868,00
27/11/2025;27/11/2025;aFRR;NEG_08_12;0,01;3,62;6,16;1,50;4,07;6,16;-80,00;1832,00;1,06;2,20;2,51;80,00;225,00;0,01;0,01;0,02;0,00;100,00;3158,00
27/11/2025;27/11/2025;aFRR;NEG_12_16;0,01;2,35;3,00;1,00;2,57;3,00;-80,00;1790,00;0,81;1,83;2,09;80,00;225,00;0,01;0,01;0,02;0,00;100,00;2754,00
27/11/2025;27/11/2025;aFRR;NEG_16_20;0,01;0,65;0,99;0,20;0,72;0,99;-85,00;1833,00;0,19;0,41;0,60;80,00;225,00;0,01;0,01;0,02;5,00;100,00;3253,00
27/11/2025;27/11/2025;aFRR;NEG_20_24;0,01;2,15;5,94;0,70;2,43;5,94;-80,00;1771,00;0,52;1,30;4,26;80,00;225,00;0,01;0,02;0,03;0,00;100,00;3726,00
28/11/2025;28/11/2025;aFRR;POS_00_04;1,49;3,49;3,83;1,69;3,61;3,83;-116,00;1856,00;1,49;3,11;3,70;80,00;225,00;1,75;2,91;3,60;36,00;104,00;3876,00
28/11/2025;28/11/2025;aFRR;POS_04_08;4,32;9,73;11,00;4,32;9,79;10,94;-15,00;1980,00;4,66;9,37;11,00;0,00;225,00;6,87;9,49;10,84;15,00;104,00;4012,00
28/11/2025;28/11/2025;aFRR;POS_08_12;11,42;24,63;33,09;11,42;24,66;28,01;90,00;2164,00;14,05;23,27;28,02;-80,00;225,00;18,00;26,08;33,09;-10,00;104,00;4148,00
28/11/2025;28/11/2025;aFRR;POS_12_16;8,80;19,41;23,00;8,80;19,55;22,40;15,00;2147,00;10,67;17,90;23,00;9,00;225,00;15,00;19,95;22,87;-24,00;104,00;4229,00
28/11/2025;28/11/2025;aFRR;POS_16_20;11,48;31,67;37,28;11,48;31,87;34,26;25,00;2024,00;16,85;29,81;37,26;16,00;225,00;25,80;32,08;37,28;-41,00;104,00;4046,00
28/11/2025;28/11/2025;aFRR;POS_20_24;3,24;7,17;8,27;3,39;7,25;8,27;-20,00;1956,00;3,24;6,82;8,24;25,00;225,00;4,87;6,53;8,25;-5,00;104,00;4476,00
28/11/2025;28/11/2025;aFRR;NEG_00_04;0,22;6,50;19,00;1,70;7,22;19,00;-115,00;1864,00;1,29;5,10;9,64;80,00;225,00;0,22;0,34;0,40;35,00;100,00;3296,00
28/11/2025;28/11/2025;aFRR;NEG_04_08;0,01;4,27;8,52;1,78;4,64;8,52;-80,00;1777,00;1,34;3,60;4,95;80,00;225,00;0,01;0,02;0,03;0,00;100,00;3678,00
