DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;TOTAL_MIN_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MIN_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_IMPORT(-)_EXPORT(+)_[MW];AUSTRIA_MIN_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_IMPORT(-)_EXPORT(+)_[MW];GERMANY_SUM_OF_OFFERED_CAPACITY_[MW]
13/01/2022;13/01/2022;aFRR;POS_04_08;1,56;3,58;4,61;2,17;3,57;4,00;80,00;1,56;3,63;4,61;-80,00;4270,00
13/01/2022;13/01/2022;aFRR;POS_08_12;5,18;13,88;16,65;7,25;14,03;16,65;-8,00;5,18;12,29;15,88;8,00;5125,00
13/01/2022;13/01/2022;aFRR;POS_12_16;2,05;5,94;6,57;4,50;5,98;6,57;47,00;2,05;5,40;6,46;-47,00;5130,00
13/01/2022;13/01/2022;aFRR;POS_16_20;5,86;15,30;16,94;11,32;15,47;16,94;-13,00;5,86;13,64;16,76;13,00;4991,00
13/01/2022;13/01/2022;aFRR;POS_20_24;1,21;2,87;3,44;2,00;2,88;3,44;-11,00;1,21;2,76;3,44;11,00;4282,00
13/01/2022;13/01/2022;aFRR;NEG_00_04;3,88;13,27;20,00;8,78;13,42;20,00;43,00;3,88;11,45;15,90;-43,00;4367,00
13/01/2022;13/01/2022;aFRR;NEG_04_08;3,19;10,07;12,44;5,00;10,17;12,44;63,00;3,19;8,67;12,00;-63,00;4201,00
13/01/2022;13/01/2022;aFRR;NEG_08_12;0,32;0,85;1,16;0,48;0,86;1,16;-80,00;0,32;0,84;1,10;80,00;3817,00
13/01/2022;13/01/2022;aFRR;NEG_12_16;0,21;0,69;1,00;0,31;0,69;1,00;13,00;0,21;0,66;1,00;-13,00;3885,00
13/01/2022;13/01/2022;aFRR;NEG_16_20;0,00;0,36;0,53;0,00;0,36;0,53;-58,00;0,00;0,34;0,53;58,00;3908,00
13/01/2022;13/01/2022;aFRR;NEG_20_24;0,33;0,90;1,70;0,60;0,88;1,10;80,00;0,33;1,25;1,70;-80,00;4313,00
14/01/2022;14/01/2022;aFRR;POS_00_04;0,21;0,60;1,25;0,30;0,59;0,82;80,00;0,21;0,79;1,25;-80,00;4430,00
14/01/2022;14/01/2022;aFRR;POS_04_08;1,08;2,83;3,66;1,40;2,86;3,66;-55,00;1,08;2,60;3,60;55,00;4260,00
14/01/2022;14/01/2022;aFRR;POS_08_12;3,61;11,56;14,03;7,25;11,61;12,79;80,00;3,61;10,59;14,03;-80,00;5320,00
14/01/2022;14/01/2022;aFRR;POS_12_16;1,51;4,66;5,26;3,53;4,73;5,25;-35,00;1,51;4,11;5,26;35,00;5301,00
14/01/2022;14/01/2022;aFRR;POS_16_20;3,83;14,53;17,63;9,80;14,86;17,63;-80,00;3,83;12,15;15,96;80,00;5040,00
14/01/2022;14/01/2022;aFRR;POS_20_24;0,72;2,68;4,10;1,50;2,77;4,10;-80,00;0,72;2,09;3,29;80,00;5011,00
14/01/2022;14/01/2022;aFRR;NEG_00_04;4,81;18,71;37,32;10,00;19,23;37,32;25,00;4,81;12,88;26,22;-25,00;4360,00
14/01/2022;14/01/2022;aFRR;NEG_04_08;3,54;10,68;16,32;7,00;10,82;16,32;14,00;3,54;9,25;16,11;-14,00;4217,00
14/01/2022;14/01/2022;aFRR;NEG_08_12;0,10;0,85;1,20;0,10;0,85;1,20;-22,00;0,26;0,77;1,20;22,00;3745,00
14/01/2022;14/01/2022;aFRR;NEG_12_16;0,10;0,79;1,10;0,10;0,80;1,10;14,00;0,24;0,66;1,04;-14,00;3714,00
14/01/2022;14/01/2022;aFRR;NEG_16_20;0,00;0,37;0,70;0,10;0,36;0,70;-11,00;0,00;0,39;0,70;11,00;3929,00
14/01/2022;14/01/2022;aFRR;NEG_20_24;0,10;0,81;1,40;0,10;0,79;1,25;80,00;0,31;1,07;1,40;-80,00;4475,00
15/01/2022;15/01/2022;aFRR;POS_00_04;0,20;0,53;1,05;0,30;0,52;0,70;80,00;0,20;0,66;1,05;-80,00;4564,00
15/01/2022;15/01/2022;aFRR;POS_04_08;0,85;2,24;2,91;1,68;2,24;2,91;-49,00;0,85;2,22;2,90;49,00;4497,00
15/01/2022;15/01/2022;aFRR;POS_08_12;3,52;8,70;9,80;7,00;8,79;9,80;-5,00;3,52;7,73;9,74;5,00;5258,00
15/01/2022;15/01/2022;aFRR;POS_12_16;1,33;3,40;3,93;2,54;3,43;3,93;-14,00;1,33;3,11;3,87;14,00;5242,00
15/01/2022;15/01/2022;aFRR;POS_16_20;4,85;12,39;14,05;9,61;12,46;13,90;80,00;4,85;11,18;14,05;-80,00;5139,00
15/01/2022;15/01/2022;aFRR;POS_20_24;0,84;2,36;3,38;1,74;2,35;3,23;80,00;0,84;2,55;3,38;-80,00;4715,00
15/01/2022;15/01/2022;aFRR;NEG_00_04;6,00;14,57;17,91;9,80;14,67;17,91;75,00;6,00;12,91;17,90;-75,00;4600,00
15/01/2022;15/01/2022;aFRR;NEG_04_08;4,24;8,08;11,67;6,73;8,03;9,66;80,00;4,24;8,96;11,67;-80,00;4514,00
15/01/2022;15/01/2022;aFRR;NEG_08_12;0,10;0,65;0,84;0,10;0,65;0,84;57,00;0,36;0,71;0,84;-57,00;4579,00
15/01/2022;15/01/2022;aFRR;NEG_12_16;0,10;0,63;0,79;0,10;0,63;0,79;73,00;0,30;0,60;0,78;-73,00;4361,00
15/01/2022;15/01/2022;aFRR;NEG_16_20;0,00;0,33;0,48;0,10;0,33;0,48;52,00;0,00;0,36;0,48;-52,00;4602,00
15/01/2022;15/01/2022;aFRR;NEG_20_24;0,10;0,74;1,20;0,10;0,73;0,93;80,00;0,28;0,89;1,20;-80,00;4386,00
16/01/2022;16/01/2022;aFRR;POS_00_04;0,00;3,33;16,82;0,30;3,60;16,82;-80,00;0,00;1,40;3,68;80,00;4235,00
16/01/2022;16/01/2022;aFRR;POS_04_08;0,64;5,92;29,00;1,00;6,50;29,00;-80,00;0,64;1,73;3,00;80,00;4332,00
16/01/2022;16/01/2022;aFRR;POS_08_12;1,80;6,05;6,78;4,76;6,15;6,78;-35,00;1,80;5,18;6,70;35,00;5079,00
16/01/2022;16/01/2022;aFRR;POS_12_16;0,84;2,31;2,90;1,87;2,32;2,90;-32,00;0,84;2,23;2,90;32,00;4722,00
16/01/2022;16/01/2022;aFRR;POS_16_20;3,00;8,93;10,03;6,00;9,01;10,03;-17,00;3,00;8,13;9,98;17,00;5334,00
16/01/2022;16/01/2022;aFRR;POS_20_24;0,78;1,67;2,36;1,00;1,67;2,00;80,00;0,78;1,65;2,36;-80,00;4479,00
16/01/2022;16/01/2022;aFRR;NEG_00_04;4,51;11,95;19,22;8,00;11,86;14,49;80,00;4,51;13,65;19,22;-80,00;4622,00
16/01/2022;16/01/2022;aFRR;NEG_04_08;2,32;7,21;11,90;3,00;7,12;9,30;80,00;2,32;8,72;11,90;-80,00;4603,00
16/01/2022;16/01/2022;aFRR;NEG_08_12;0,00;2,12;5,00;0,00;2,18;4,43;80,00;0,00;1,10;5,00;-80,00;4179,00
16/01/2022;16/01/2022;aFRR;NEG_12_16;0,00;4,19;12,10;0,00;4,30;12,10;46,00;0,20;2,91;11,11;-46,00;4129,00
16/01/2022;16/01/2022;aFRR;NEG_16_20;0,00;2,10;5,62;0,00;2,17;5,62;43,00;0,00;1,28;5,00;-43,00;3903,00
16/01/2022;16/01/2022;aFRR;NEG_20_24;0,00;6,31;13,40;0,00;6,49;13,40;58,00;0,28;3,81;12,94;-58,00;4065,00
17/01/2022;17/01/2022;aFRR;POS_00_04;0,33;3,33;5,32;0,53;3,47;5,32;3,00;0,33;1,85;5,32;-3,00;4417,00
17/01/2022;17/01/2022;aFRR;POS_04_08;0,91;8,13;12,68;1,40;8,74;12,68;-80,00;0,91;3,58;5,48;80,00;4226,00
17/01/2022;17/01/2022;aFRR;POS_08_12;2,42;8,20;13,41;3,10;8,11;13,41;-33,00;2,42;9,01;13,40;33,00;5138,00
17/01/2022;17/01/2022;aFRR;POS_12_16;1,00;4,75;7,68;1,00;4,71;7,68;-8,00;1,66;5,15;7,61;8,00;4851,00
17/01/2022;17/01/2022;aFRR;POS_16_20;3,61;14,15;18,40;5,40;14,42;18,40;52,00;3,61;10,29;16,90;-52,00;5116,00
17/01/2022;17/01/2022;aFRR;POS_20_24;1,00;5,38;10,95;1,00;5,56;10,95;-80,00;1,21;4,12;6,23;80,00;4830,00
17/01/2022;17/01/2022;aFRR;NEG_00_04;3,82;40,40;88,02;11,49;42,00;88,02;19,00;3,82;23,54;84,02;-19,00;3856,00
17/01/2022;17/01/2022;aFRR;NEG_04_08;2,58;29,65;70,00;6,00;29,60;70,00;-80,00;2,58;29,93;56,55;80,00;3792,00
17/01/2022;17/01/2022;aFRR;NEG_08_12;0,00;2,02;3,86;0,00;1,98;3,86;-65,00;0,50;2,33;3,80;65,00;3642,00
17/01/2022;17/01/2022;aFRR;NEG_12_16;0,00;3,35;6,40;0,00;3,39;6,40;53,00;0,45;2,80;6,29;-53,00;3804,00
17/01/2022;17/01/2022;aFRR;NEG_16_20;0,00;1,57;2,80;0,00;1,59;2,80;46,00;0,25;1,26;2,60;-46,00;3885,00
17/01/2022;17/01/2022;aFRR;NEG_20_24;0,00;3,26;6,26;0,00;3,28;6,26;47,00;0,53;3,09;6,20;-47,00;4132,00
18/01/2022;18/01/2022;aFRR;POS_00_04;0,75;2,24;3,44;0,75;2,21;3,30;80,00;0,90;2,79;3,44;-80,00;4067,00
18/01/2022;18/01/2022;aFRR;POS_04_08;2,00;7,53;9,85;3,90;7,56;9,53;80,00;2,00;6,88;9,85;-80,00;4255,00
18/01/2022;18/01/2022;aFRR;POS_08_12;3,24;17,30;43,06;5,00;17,21;27,56;80,00;3,24;19,02;43,06;-80,00;4770,00
18/01/2022;18/01/2022;aFRR;POS_12_16;2,20;7,47;12,31;3,00;7,50;12,31;80,00;2,20;6,96;12,22;-80,00;4963,00
18/01/2022;18/01/2022;aFRR;POS_16_20;4,36;19,77;30,53;9,00;19,90;27,00;80,00;4,36;17,33;30,53;-80,00;4971,00
18/01/2022;18/01/2022;aFRR;POS_20_24;2,09;5,35;8,42;3,40;5,28;8,42;23,00;2,09;6,24;8,35;-23,00;4263,00
18/01/2022;18/01/2022;aFRR;NEG_00_04;10,00;24,59;32,22;11,00;24,83;32,22;57,00;10,00;21,13;32,09;-57,00;4271,00
18/01/2022;18/01/2022;aFRR;NEG_04_08;6,96;16,32;22,75;6,96;16,17;22,75;53,00;10,00;18,33;22,71;-53,00;4010,00
18/01/2022;18/01/2022;aFRR;NEG_08_12;0,00;1,23;1,83;0,00;1,22;1,62;80,00;0,73;1,53;1,83;-80,00;4167,00
18/01/2022;18/01/2022;aFRR;NEG_12_16;0,00;1,54;3,05;0,00;1,48;2,26;80,00;0,93;2,55;3,05;-80,00;4220,00
18/01/2022;18/01/2022;aFRR;NEG_16_20;0,00;0,88;1,30;0,00;0,87;1,17;80,00;0,45;1,04;1,30;-80,00;4200,00
18/01/2022;18/01/2022;aFRR;NEG_20_24;0,00;2,03;2,91;0,00;2,01;2,91;74,00;1,02;2,36;2,90;-74,00;4013,00
19/01/2022;19/01/2022;aFRR;POS_00_04;0,69;3,13;6,68;0,79;3,15;6,68;-80,00;0,69;2,98;4,80;80,00;4133,00
19/01/2022;19/01/2022;aFRR;POS_04_08;2,58;11,62;25,48;3,46;12,39;25,48;-80,00;2,58;6,02;7,54;80,00;4050,00
19/01/2022;19/01/2022;aFRR;POS_08_12;6,97;13,66;19,52;7,44;13,62;19,02;80,00;6,97;14,43;19,52;-80,00;4838,00
19/01/2022;19/01/2022;aFRR;POS_12_16;2,50;5,83;7,77;2,50;5,80;7,06;80,00;3,17;6,34;7,77;-80,00;4869,00
19/01/2022;19/01/2022;aFRR;POS_16_20;7,00;13,52;18,40;7,00;13,51;17,54;80,00;9,76;13,70;18,40;-80,00;4898,00
19/01/2022;19/01/2022;aFRR;POS_20_24;1,00;4,31;5,74;1,00;4,26;5,74;-13,00;2,04;4,84;5,71;13,00;4522,00
19/01/2022;19/01/2022;aFRR;NEG_00_04;7,80;15,49;22,90;9,80;15,36;19,25;80,00;7,80;17,72;22,90;-80,00;4392,00
19/01/2022;19/01/2022;aFRR;NEG_04_08;5,00;10,06;16,06;5,00;9,89;12,99;80,00;5,18;12,83;16,06;-80,00;4233,00
19/01/2022;19/01/2022;aFRR;NEG_08_12;0,38;1,15;1,49;0,70;1,16;1,49;-80,00;0,38;1,09;1,40;80,00;3662,00
19/01/2022;19/01/2022;aFRR;NEG_12_16;0,47;2,00;3,64;0,80;1,97;3,64;34,00;0,47;2,40;3,60;-34,00;3571,00
19/01/2022;19/01/2022;aFRR;NEG_16_20;0,28;1,29;2,90;0,40;1,33;2,90;-80,00;0,28;1,06;1,59;80,00;3382,00
19/01/2022;19/01/2022;aFRR;NEG_20_24;0,67;6,27;14,50;0,90;6,51;14,50;17,00;0,67;3,81;10,00;-17,00;3925,00
20/01/2022;20/01/2022;aFRR;POS_00_04;1,00;2,20;4,14;1,00;2,14;3,51;80,00;1,38;3,16;4,14;-80,00;4238,00
20/01/2022;20/01/2022;aFRR;POS_04_08;2,65;7,50;10,05;5,00;7,57;10,05;67,00;2,65;6,38;9,98;-67,00;4140,00
20/01/2022;20/01/2022;aFRR;POS_08_12;4,52;9,29;11,64;5,00;9,24;11,64;7,00;4,52;9,97;11,59;-7,00;5085,00
20/01/2022;20/01/2022;aFRR;POS_12_16;1,93;4,00;5,25;1,93;3,97;5,25;40,00;2,02;4,37;5,18;-40,00;4532,00
20/01/2022;20/01/2022;aFRR;POS_16_20;4,21;13,17;16,39;8,38;13,40;16,39;-80,00;4,21;11,46;14,78;80,00;5207,00
20/01/2022;20/01/2022;aFRR;POS_20_24;1,50;3,46;4,41;2,50;3,45;4,41;61,00;1,50;3,51;4,41;-61,00;4528,00
20/01/2022;20/01/2022;aFRR;NEG_00_04;4,73;44,34;66,36;12,00;45,73;66,36;50,00;4,73;27,00;58,81;-50,00;3923,00
20/01/2022;20/01/2022;aFRR;NEG_04_08;3,09;30,46;62,92;8,00;31,05;44,25;80,00;3,09;20,75;62,92;-80,00;3779,00
20/01/2022;20/01/2022;aFRR;NEG_08_12;0,00;1,84;4,50;0,00;1,84;2,67;80,00;0,43;1,76;4,50;-80,00;3257,00
20/01/2022;20/01/2022;aFRR;NEG_12_16;0,00;3,89;11,00;0,00;3,88;5,63;80,00;0,85;4,14;11,00;-80,00;3547,00
20/01/2022;20/01/2022;aFRR;NEG_16_20;0,00;1,27;1,99;0,00;1,28;1,99;50,00;0,54;1,11;1,98;-50,00;3781,00
20/01/2022;20/01/2022;aFRR;NEG_20_24;1,80;5,08;14,00;2,60;5,02;6,90;80,00;1,80;6,13;14,00;-80,00;4104,00
21/01/2022;21/01/2022;aFRR;POS_00_04;0,66;2,70;4,20;1,12;2,68;4,20;24,00;0,66;2,93;4,14;-24,00;4385,00
21/01/2022;21/01/2022;aFRR;POS_04_08;2,50;8,15;12,19;3,53;8,43;12,19;-80,00;2,50;6,14;8,29;80,00;4261,00
21/01/2022;21/01/2022;aFRR;POS_08_12;2,84;11,36;15,28;7,45;11,82;15,28;-66,00;2,84;7,89;14,50;66,00;5000,00
21/01/2022;21/01/2022;aFRR;POS_12_16;1,17;4,23;5,35;3,00;4,33;5,35;-21,00;1,17;3,38;4,98;21,00;5402,00
21/01/2022;21/01/2022;aFRR;POS_16_20;5,44;15,21;19,19;9,31;15,51;19,19;-51,00;5,44;12,78;19,00;51,00;5296,00
21/01/2022;21/01/2022;aFRR;POS_20_24;1,17;3,07;3,50;2,04;3,10;3,50;52,00;1,17;2,72;3,43;-52,00;4677,00
21/01/2022;21/01/2022;aFRR;NEG_00_04;14,00;26,08;37,00;14,00;26,12;34,35;80,00;15,61;25,46;37,00;-80,00;4253,00
21/01/2022;21/01/2022;aFRR;NEG_04_08;1,00;16,99;37,35;1,00;16,59;23,06;80,00;11,30;23,96;37,35;-80,00;4041,00
21/01/2022;21/01/2022;aFRR;NEG_08_12;0,00;1,16;1,80;0,00;1,15;1,40;80,00;0,84;1,39;1,80;-80,00;3770,00
21/01/2022;21/01/2022;aFRR;NEG_12_16;0,00;2,03;3,75;0,00;1,99;2,70;80,00;1,55;2,72;3,75;-80,00;3719,00
21/01/2022;21/01/2022;aFRR;NEG_16_20;0,00;0,93;1,34;0,00;0,93;1,16;80,00;0,44;1,01;1,34;-80,00;4037,00
21/01/2022;21/01/2022;aFRR;NEG_20_24;0,90;3,40;7,50;0,90;3,34;3,94;80,00;1,82;4,40;7,50;-80,00;4145,00
22/01/2022;22/01/2022;aFRR;POS_00_04;1,00;1,81;4,14;1,00;1,74;2,41;80,00;1,10;3,02;4,14;-80,00;4447,00
22/01/2022;22/01/2022;aFRR;POS_04_08;2,50;5,49;8,11;2,50;5,44;7,20;80,00;2,89;6,29;8,11;-80,00;4425,00
22/01/2022;22/01/2022;aFRR;POS_08_12;4,96;8,75;12,51;6,00;8,66;9,86;80,00;4,96;10,36;12,51;-80,00;5420,00
22/01/2022;22/01/2022;aFRR;POS_12_16;1,88;3,18;4,50;2,00;3,15;3,79;80,00;1,88;3,69;4,50;-80,00;5378,00
22/01/2022;22/01/2022;aFRR;POS_16_20;6,96;12,79;17,12;9,20;12,70;14,43;80,00;6,96;14,43;17,12;-80,00;5479,00
22/01/2022;22/01/2022;aFRR;POS_20_24;1,10;2,26;2,90;1,50;2,26;2,62;80,00;1,10;2,29;2,90;-80,00;5071,00
22/01/2022;22/01/2022;aFRR;NEG_00_04;7,67;21,36;44,63;13,28;21,10;24,75;80,00;7,67;25,47;44,63;-80,00;4105,00
22/01/2022;22/01/2022;aFRR;NEG_04_08;1,00;13,20;58,80;1,00;12,54;15,83;80,00;4,95;23,81;58,80;-80,00;4206,00
22/01/2022;22/01/2022;aFRR;NEG_08_12;0,00;0,83;2,50;0,00;0,80;1,00;80,00;0,39;1,40;2,50;-80,00;4082,00
22/01/2022;22/01/2022;aFRR;NEG_12_16;0,00;1,23;3,79;0,00;1,17;1,45;80,00;0,59;2,32;3,79;-80,00;4052,00
22/01/2022;22/01/2022;aFRR;NEG_16_20;0,00;0,54;1,18;0,00;0,53;0,65;80,00;0,32;0,86;1,18;-80,00;4619,00
22/01/2022;22/01/2022;aFRR;NEG_20_24;0,63;1,92;6,48;0,63;1,79;2,15;80,00;1,04;4,19;6,48;-80,00;4212,00
23/01/2022;23/01/2022;aFRR;POS_00_04;0,54;1,31;3,52;0,80;1,26;1,64;80,00;0,54;2,15;3,52;-80,00;4485,00
23/01/2022;23/01/2022;aFRR;POS_04_08;1,51;3,73;4,45;2,90;3,73;4,29;80,00;1,51;3,73;4,45;-80,00;4572,00
23/01/2022;23/01/2022;aFRR;POS_08_12;2,90;6,26;6,83;4,99;6,28;6,80;80,00;2,90;5,90;6,83;-80,00;5312,00
23/01/2022;23/01/2022;aFRR;POS_12_16;0,87;2,30;2,61;1,80;2,30;2,61;72,00;0,87;2,19;2,61;-72,00;5290,00
23/01/2022;23/01/2022;aFRR;POS_16_20;4,13;10,72;11,90;7,25;10,84;11,90;-38,00;4,13;9,64;11,85;38,00;5208,00
23/01/2022;23/01/2022;aFRR;POS_20_24;0,68;1,66;1,99;0,93;1,67;1,99;-22,00;0,68;1,64;1,95;22,00;4982,00
23/01/2022;23/01/2022;aFRR;NEG_00_04;6,75;15,20;40,00;7,06;14,41;16,13;80,00;6,75;28,81;40,00;-80,00;4258,00
23/01/2022;23/01/2022;aFRR;NEG_04_08;3,99;10,29;49,90;4,24;9,14;10,19;80,00;3,99;29,11;49,90;-80,00;4122,00
23/01/2022;23/01/2022;aFRR;NEG_08_12;0,00;0,65;2,60;0,00;0,59;0,77;80,00;0,24;1,78;2,60;-80,00;4073,00
23/01/2022;23/01/2022;aFRR;NEG_12_16;0,00;0,90;3,50;0,00;0,81;1,01;80,00;0,37;2,49;3,50;-80,00;4074,00
23/01/2022;23/01/2022;aFRR;NEG_16_20;0,00;0,42;1,10;0,00;0,40;0,50;80,00;0,00;0,76;1,10;-80,00;4604,00
23/01/2022;23/01/2022;aFRR;NEG_20_24;0,55;1,20;4,73;0,55;1,09;1,34;80,00;0,56;3,11;4,73;-80,00;4269,00
24/01/2022;24/01/2022;aFRR;POS_00_04;0,96;1,83;3,10;1,00;1,81;2,54;80,00;0,96;2,26;3,10;-80,00;4519,00
24/01/2022;24/01/2022;aFRR;POS_04_08;2,67;8,81;14,02;5,00;8,78;14,02;-80,00;2,67;8,99;13,35;80,00;4413,00
24/01/2022;24/01/2022;aFRR;POS_08_12;4,69;16,25;26,95;9,74;16,15;22,10;80,00;4,69;18,12;26,95;-80,00;5212,00
24/01/2022;24/01/2022;aFRR;POS_12_16;2,59;6,89;9,07;4,00;6,87;8,90;80,00;2,59;7,24;9,07;-80,00;5135,00
24/01/2022;24/01/2022;aFRR;POS_16_20;7,42;20,79;39,69;11,95;20,57;27,11;80,00;7,42;24,86;39,69;-80,00;5211,00
24/01/2022;24/01/2022;aFRR;POS_20_24;1,88;5,47;7,88;3,00;5,45;6,90;80,00;1,88;5,80;7,88;-80,00;5028,00
24/01/2022;24/01/2022;aFRR;NEG_00_04;4,42;12,14;32,47;7,60;11,48;15,34;80,00;4,42;23,42;32,47;-80,00;4586,00
24/01/2022;24/01/2022;aFRR;NEG_04_08;2,79;6,73;15,77;4,40;6,56;8,75;80,00;2,79;9,55;15,77;-80,00;4308,00
24/01/2022;24/01/2022;aFRR;NEG_08_12;0,00;0,66;1,00;0,00;0,68;1,00;11,00;0,00;0,48;0,96;-11,00;4118,00
24/01/2022;24/01/2022;aFRR;NEG_12_16;0,00;0,60;1,00;0,00;0,60;1,00;16,00;0,26;0,67;1,00;-16,00;3754,00
24/01/2022;24/01/2022;aFRR;NEG_16_20;0,00;0,40;0,88;0,00;0,40;0,88;3,00;0,00;0,37;0,84;-3,00;4136,00
24/01/2022;24/01/2022;aFRR;NEG_20_24;0,34;0,83;2,13;0,37;0,81;1,10;80,00;0,34;1,27;2,13;-80,00;4291,00
25/01/2022;25/01/2022;aFRR;POS_00_04;0,67;1,56;2,42;1,27;1,55;1,88;80,00;0,67;1,75;2,42;-80,00;4120,00
25/01/2022;25/01/2022;aFRR;POS_04_08;2,56;8,86;10,94;6,00;9,06;10,94;-5,00;2,56;6,92;10,00;5,00;4365,00
25/01/2022;25/01/2022;aFRR;POS_08_12;6,40;18,41;42,83;10,76;17,62;23,38;80,00;6,40;33,49;42,83;-80,00;5085,00
25/01/2022;25/01/2022;aFRR;POS_12_16;2,59;7,19;12,72;4,00;7,10;9,30;80,00;2,59;8,73;12,72;-80,00;4952,00
25/01/2022;25/01/2022;aFRR;POS_16_20;8,10;22,05;50,83;13,74;20,97;28,26;80,00;8,10;41,08;50,83;-80,00;4637,00
25/01/2022;25/01/2022;aFRR;POS_20_24;1,96;4,85;6,48;3,20;4,83;6,46;62,00;1,96;5,18;6,48;-62,00;4651,00
25/01/2022;25/01/2022;aFRR;NEG_00_04;3,23;11,76;29,70;5,99;11,15;14,12;80,00;3,23;22,32;29,70;-80,00;4505,00
25/01/2022;25/01/2022;aFRR;NEG_04_08;1,94;6,05;10,77;3,96;5,99;7,40;80,00;1,94;7,12;10,77;-80,00;4336,00
25/01/2022;25/01/2022;aFRR;NEG_08_12;0,00;0,47;0,77;0,00;0,47;0,63;80,00;0,22;0,46;0,77;-80,00;3910,00
25/01/2022;25/01/2022;aFRR;NEG_12_16;0,00;0,52;0,66;0,00;0,52;0,66;0,00;0,00;0,46;0,66;0,00;3792,00
25/01/2022;25/01/2022;aFRR;NEG_16_20;0,00;0,31;0,51;0,00;0,31;0,51;75,00;0,00;0,33;0,51;-75,00;3951,00
25/01/2022;25/01/2022;aFRR;NEG_20_24;0,00;0,72;1,80;0,00;0,69;1,00;80,00;0,25;1,17;1,80;-80,00;4376,00
26/01/2022;26/01/2022;aFRR;POS_00_04;0,51;1,16;1,98;0,60;1,14;1,37;80,00;0,51;1,52;1,98;-80,00;4349,00
26/01/2022;26/01/2022;aFRR;POS_04_08;1,20;7,09;8,58;1,20;7,07;7,76;80,00;3,65;7,44;8,58;-80,00;4763,00
26/01/2022;26/01/2022;aFRR;POS_08_12;7,77;15,28;22,22;7,90;15,09;20,77;80,00;7,77;18,85;22,22;-80,00;4602,00
26/01/2022;26/01/2022;aFRR;POS_12_16;2,81;5,45;8,59;3,20;5,35;6,16;80,00;2,81;7,34;8,59;-80,00;5000,00
26/01/2022;26/01/2022;aFRR;POS_16_20;9,45;16,58;23,48;11,90;16,38;18,26;80,00;9,45;20,09;23,48;-80,00;5088,00
26/01/2022;26/01/2022;aFRR;POS_20_24;1,73;3,76;4,36;2,10;3,76;4,36;62,00;1,73;3,75;4,33;-62,00;4423,00
26/01/2022;26/01/2022;aFRR;NEG_00_04;4,63;10,67;24,00;6,80;10,17;11,74;80,00;4,63;19,03;24,00;-80,00;4410,00
26/01/2022;26/01/2022;aFRR;NEG_04_08;2,24;4,95;7,14;3,75;4,91;5,95;80,00;2,24;5,68;7,14;-80,00;4157,00
26/01/2022;26/01/2022;aFRR;NEG_08_12;0,00;0,53;0,84;0,00;0,55;0,84;-80,00;0,00;0,43;0,74;80,00;3763,00
26/01/2022;26/01/2022;aFRR;NEG_12_16;0,00;0,64;1,04;0,00;0,67;1,04;-80,00;0,00;0,44;0,64;80,00;3537,00
26/01/2022;26/01/2022;aFRR;NEG_16_20;0,00;0,52;0,84;0,00;0,55;0,84;-80,00;0,00;0,31;0,50;80,00;3690,00
26/01/2022;26/01/2022;aFRR;NEG_20_24;0,00;1,65;4,00;0,00;1,67;4,00;26,00;0,22;1,41;4,00;-26,00;4307,00
27/01/2022;27/01/2022;aFRR;POS_00_04;0,35;0,93;1,94;0,49;0,91;1,13;80,00;0,35;1,37;1,94;-80,00;4279,00
27/01/2022;27/01/2022;aFRR;POS_04_08;2,27;5,04;5,58;3,27;5,06;5,54;80,00;2,27;4,78;5,58;-80,00;4213,00
27/01/2022;27/01/2022;aFRR;POS_08_12;4,74;11,29;13,22;7,32;11,34;13,22;50,00;4,74;10,55;13,16;-50,00;4747,00
27/01/2022;27/01/2022;aFRR;POS_12_16;1,76;3,90;4,46;2,42;3,91;4,46;78,00;1,76;3,76;4,39;-78,00;4411,00
27/01/2022;27/01/2022;aFRR;POS_16_20;5,31;12,01;13,56;9,33;12,04;13,56;73,00;5,31;11,39;13,39;-73,00;4732,00
27/01/2022;27/01/2022;aFRR;POS_20_24;1,18;2,88;3,35;1,93;2,89;3,25;80,00;1,18;2,72;3,35;-80,00;4477,00
27/01/2022;27/01/2022;aFRR;NEG_00_04;3,60;32,33;48,00;6,44;33,07;48,00;57,00;3,60;22,54;45,00;-57,00;3971,00
27/01/2022;27/01/2022;aFRR;NEG_04_08;1,50;20,46;33,14;2,20;20,99;33,14;60,00;1,50;13,05;33,00;-60,00;3722,00
27/01/2022;27/01/2022;aFRR;NEG_08_12;0,00;1,26;1,82;0,00;1,35;1,82;-80,00;0,20;0,65;1,10;80,00;3287,00
27/01/2022;27/01/2022;aFRR;NEG_12_16;0,00;2,45;4,16;0,00;2,54;4,16;61,00;0,26;1,27;4,00;-61,00;3489,00
