DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;TOTAL_MIN_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];TOTAL_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MIN_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];GERMANY_IMPORT(-)_EXPORT(+)_[MW];AUSTRIA_MIN_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h];AUSTRIA_IMPORT(-)_EXPORT(+)_[MW];GERMANY_SUM_OF_OFFERED_CAPACITY_[MW]
25/06/2023;25/06/2023;aFRR;NEG_12_16;42,43;193,79;802,35;50,00;209,94;802,35;-80,00;42,43;87,73;121,29;80,00;2682,00
25/06/2023;25/06/2023;aFRR;NEG_16_20;19,82;113,16;489,52;21,60;125,43;489,52;-80,00;19,82;38,10;56,73;80,00;2544,00
25/06/2023;25/06/2023;aFRR;NEG_20_24;2,90;15,97;37,02;8,70;17,99;37,02;-80,00;2,90;4,90;6,60;80,00;2675,00
26/06/2023;26/06/2023;aFRR;POS_00_04;12,92;23,09;27,07;15,00;23,45;27,07;-63,00;12,92;20,54;26,98;63,00;3469,00
26/06/2023;26/06/2023;aFRR;POS_04_08;9,83;20,78;27,10;12,40;21,01;27,10;-80,00;9,83;19,26;25,00;80,00;3243,00
26/06/2023;26/06/2023;aFRR;POS_08_12;25,00;57,46;71,06;25,00;58,91;71,06;-80,00;25,23;47,65;60,00;80,00;3260,00
26/06/2023;26/06/2023;aFRR;POS_12_16;25,00;68,62;90,44;25,00;71,62;90,44;-80,00;25,98;48,08;60,63;80,00;3273,00
26/06/2023;26/06/2023;aFRR;POS_16_20;22,70;59,16;77,31;30,70;60,91;77,31;-80,00;22,70;47,36;61,50;80,00;3233,00
26/06/2023;26/06/2023;aFRR;POS_20_24;20,80;39,99;47,45;25,30;40,27;47,45;-74,00;20,80;38,09;47,38;74,00;3469,00
26/06/2023;26/06/2023;aFRR;NEG_00_04;9,92;19,87;23,70;10,60;20,29;23,70;-39,00;9,92;17,07;23,44;39,00;3018,00
26/06/2023;26/06/2023;aFRR;NEG_04_08;12,00;23,32;27,14;12,00;23,69;27,14;-49,00;12,92;20,69;26,38;49,00;3129,00
26/06/2023;26/06/2023;aFRR;NEG_08_12;11,90;92,95;418,67;11,90;101,07;418,67;-80,00;29,88;41,15;60,00;80,00;2862,00
26/06/2023;26/06/2023;aFRR;NEG_12_16;21,90;126,82;202,75;21,90;135,30;202,75;-80,00;42,92;73,08;118,15;80,00;2924,00
26/06/2023;26/06/2023;aFRR;NEG_16_20;11,90;76,38;107,38;11,90;83,30;107,38;-80,00;20,00;32,19;42,44;80,00;3012,00
26/06/2023;26/06/2023;aFRR;NEG_20_24;3,00;22,73;56,98;11,25;25,62;56,98;-80,00;3,00;4,78;9,76;80,00;2925,00
27/06/2023;27/06/2023;aFRR;POS_00_04;10,00;20,59;22,50;14,30;20,92;22,50;-28,00;10,00;17,89;22,40;28,00;3702,00
27/06/2023;27/06/2023;aFRR;POS_04_08;9,82;20,66;22,85;14,30;20,93;22,85;-20,00;9,82;18,40;22,72;20,00;3446,00
27/06/2023;27/06/2023;aFRR;POS_08_12;24,00;58,91;92,06;26,76;59,80;92,06;-80,00;24,00;52,68;70,27;80,00;3265,00
27/06/2023;27/06/2023;aFRR;POS_12_16;24,00;65,30;72,31;47,80;66,41;72,31;19,00;24,00;52,74;71,75;-19,00;3512,00
27/06/2023;27/06/2023;aFRR;POS_16_20;24,00;58,79;65,73;40,80;59,62;65,73;40,00;24,00;48,26;63,42;-40,00;3396,00
27/06/2023;27/06/2023;aFRR;POS_20_24;17,20;38,55;42,55;25,10;39,18;42,55;-62,00;17,20;34,10;42,44;62,00;3527,00
27/06/2023;27/06/2023;aFRR;NEG_00_04;8,50;17,61;21,57;8,50;17,70;21,50;-16,00;9,30;16,99;21,57;16,00;2884,00
27/06/2023;27/06/2023;aFRR;NEG_04_08;9,85;19,78;24,00;10,30;19,92;24,00;0,00;9,85;18,56;23,22;0,00;3105,00
27/06/2023;27/06/2023;aFRR;NEG_08_12;14,90;87,96;113,00;14,90;94,48;113,00;-80,00;16,92;45,75;67,04;80,00;2791,00
27/06/2023;27/06/2023;aFRR;NEG_12_16;19,90;102,82;129,71;19,90;106,97;129,71;-80,00;19,92;76,75;100,16;80,00;2869,00
27/06/2023;27/06/2023;aFRR;NEG_16_20;9,90;56,49;78,48;9,90;60,22;78,48;-80,00;16,92;33,59;48,23;80,00;3118,00
27/06/2023;27/06/2023;aFRR;NEG_20_24;3,55;25,02;32,86;13,10;28,02;32,86;-80,00;3,55;6,72;14,74;80,00;3120,00
28/06/2023;28/06/2023;aFRR;POS_00_04;9,14;18,36;19,92;11,90;18,69;19,92;-39,00;9,14;15,77;19,90;39,00;3643,00
28/06/2023;28/06/2023;aFRR;POS_04_08;9,20;18,91;21,04;12,10;19,16;21,04;-15,00;9,20;16,81;21,00;15,00;3533,00
28/06/2023;28/06/2023;aFRR;POS_08_12;28,80;62,45;72,20;48,60;63,60;72,20;-80,00;28,80;54,47;71,19;80,00;3202,00
28/06/2023;28/06/2023;aFRR;POS_12_16;29,20;58,78;67,74;38,20;59,76;67,74;-79,00;29,20;52,14;66,96;79,00;3352,00
28/06/2023;28/06/2023;aFRR;POS_16_20;25,60;54,97;63,97;34,70;55,88;63,97;-80,00;25,60;48,94;61,08;80,00;3294,00
28/06/2023;28/06/2023;aFRR;POS_20_24;17,20;37,89;46,28;22,50;38,20;46,28;-65,00;17,20;35,61;46,16;65,00;3312,00
28/06/2023;28/06/2023;aFRR;NEG_00_04;7,61;15,47;17,00;8,50;15,69;17,00;32,00;7,61;13,25;17,00;-32,00;2957,00
28/06/2023;28/06/2023;aFRR;NEG_04_08;7,84;17,40;19,09;10,50;17,62;19,09;-27,00;7,84;15,79;19,00;27,00;3063,00
28/06/2023;28/06/2023;aFRR;NEG_08_12;22,00;71,52;87,21;29,66;75,40;87,21;-80,00;22,00;47,42;60,74;80,00;2964,00
28/06/2023;28/06/2023;aFRR;NEG_12_16;28,30;82,22;98,00;28,30;84,52;98,00;-80,00;35,20;67,48;81,16;80,00;2951,00
28/06/2023;28/06/2023;aFRR;NEG_16_20;16,80;49,20;59,24;34,20;51,75;59,24;-80,00;16,80;33,18;42,30;80,00;3117,00
28/06/2023;28/06/2023;aFRR;NEG_20_24;3,70;20,23;25,82;12,32;22,28;25,82;-80,00;3,70;8,02;13,00;80,00;3232,00
29/06/2023;29/06/2023;aFRR;POS_00_04;8,32;16,45;17,84;10,50;16,74;17,84;-31,00;8,32;14,11;17,67;31,00;3534,00
29/06/2023;29/06/2023;aFRR;POS_04_08;8,75;17,34;18,92;11,10;17,63;18,92;-37,00;8,75;15,00;18,90;37,00;3364,00
29/06/2023;29/06/2023;aFRR;POS_08_12;28,80;98,06;579,00;38,10;103,92;579,00;-80,00;28,80;57,53;73,65;80,00;3153,00
29/06/2023;29/06/2023;aFRR;POS_12_16;25,99;53,05;57,90;35,80;53,81;57,90;-31,00;25,99;46,58;57,51;31,00;3501,00
29/06/2023;29/06/2023;aFRR;POS_16_20;24,80;51,69;56,50;33,80;52,54;56,50;-34,00;24,80;44,66;56,03;34,00;3455,00
29/06/2023;29/06/2023;aFRR;POS_20_24;18,00;35,50;39,33;24,40;35,83;39,33;27,00;18,00;31,79;38,83;-27,00;3394,00
29/06/2023;29/06/2023;aFRR;NEG_00_04;1,41;12,45;14,17;6,00;12,56;14,17;39,00;1,41;11,31;14,00;-39,00;2952,00
29/06/2023;29/06/2023;aFRR;NEG_04_08;1,56;13,97;16,00;9,40;14,09;15,99;26,00;1,56;12,79;16,00;-26,00;3086,00
29/06/2023;29/06/2023;aFRR;NEG_08_12;5,55;57,41;64,95;28,80;59,87;64,95;-80,00;5,55;42,11;51,40;80,00;3069,00
29/06/2023;29/06/2023;aFRR;NEG_12_16;6,80;65,25;75,00;21,30;67,19;75,00;-80,00;6,80;52,99;65,58;80,00;3097,00
29/06/2023;29/06/2023;aFRR;NEG_16_20;3,69;38,12;45,33;23,50;39,65;45,33;-80,00;3,69;28,62;35,00;80,00;3173,00
29/06/2023;29/06/2023;aFRR;NEG_20_24;1,59;15,88;19,00;9,68;17,12;19,00;-80,00;1,59;8,55;11,12;80,00;3188,00
30/06/2023;30/06/2023;aFRR;POS_00_04;3,25;14,00;16,03;3,25;14,12;16,03;-39,00;7,47;13,10;15,99;39,00;3772,00
30/06/2023;30/06/2023;aFRR;POS_04_08;5,85;15,71;18,93;5,85;15,81;18,90;-26,00;7,93;14,88;18,93;26,00;3653,00
30/06/2023;30/06/2023;aFRR;POS_08_12;20,52;88,47;130,50;20,52;92,71;130,50;-80,00;26,89;60,02;78,77;80,00;3474,00
30/06/2023;30/06/2023;aFRR;POS_12_16;9,60;46,70;54,08;9,60;47,35;54,08;-80,00;25,27;42,21;52,30;80,00;3536,00
30/06/2023;30/06/2023;aFRR;POS_16_20;13,17;45,97;50,78;13,17;46,53;50,78;-31,00;24,99;41,46;50,30;31,00;3742,00
30/06/2023;30/06/2023;aFRR;POS_20_24;11,49;32,33;36,49;11,49;32,67;36,49;-1,00;17,00;28,94;36,40;1,00;3626,00
30/06/2023;30/06/2023;aFRR;NEG_00_04;0,96;9,87;12,05;5,40;9,92;12,05;26,00;0,96;9,41;12,00;-26,00;2889,00
30/06/2023;30/06/2023;aFRR;NEG_04_08;1,09;11,09;13,24;6,40;11,11;13,24;-13,00;1,09;10,88;13,24;13,00;2988,00
30/06/2023;30/06/2023;aFRR;NEG_08_12;4,46;49,32;118,95;21,40;51,49;118,95;-80,00;4,46;35,52;42,30;80,00;2609,00
30/06/2023;30/06/2023;aFRR;NEG_12_16;5,20;52,31;61,78;16,30;53,99;61,78;-80,00;5,20;41,88;50,00;80,00;2987,00
30/06/2023;30/06/2023;aFRR;NEG_16_20;2,82;30,05;35,00;18,00;31,02;35,00;-80,00;2,82;23,87;28,20;80,00;2855,00
30/06/2023;30/06/2023;aFRR;NEG_20_24;1,08;10,88;14,89;1,08;11,36;14,89;-80,00;1,27;7,89;9,50;80,00;3084,00
01/07/2023;01/07/2023;aFRR;POS_00_04;3,00;13,66;20,00;3,00;14,04;20,00;-80,00;6,00;11,14;14,29;80,00;3480,00
01/07/2023;01/07/2023;aFRR;POS_04_08;3,00;20,78;47,76;3,00;21,92;47,76;-80,00;7,48;13,14;16,83;80,00;3511,00
01/07/2023;01/07/2023;aFRR;POS_08_12;8,60;74,03;87,59;8,60;75,79;87,59;-10,00;23,60;57,72;87,35;10,00;3608,00
01/07/2023;01/07/2023;aFRR;POS_12_16;10,00;41,27;50,01;10,00;42,18;50,01;-80,00;15,60;35,15;45,69;80,00;3534,00
01/07/2023;01/07/2023;aFRR;POS_16_20;10,00;40,96;46,36;10,00;41,60;46,36;-71,00;17,96;36,53;45,87;71,00;3460,00
01/07/2023;01/07/2023;aFRR;POS_20_24;8,00;29,43;34,38;8,00;29,93;34,38;-80,00;11,96;25,98;33,83;80,00;3689,00
01/07/2023;01/07/2023;aFRR;NEG_00_04;0,79;15,21;38,33;3,00;15,50;38,33;-80,00;0,79;13,51;31,42;80,00;2909,00
01/07/2023;01/07/2023;aFRR;NEG_04_08;0,89;17,35;40,00;4,00;17,45;40,00;-80,00;0,89;16,80;33,80;80,00;2964,00
01/07/2023;01/07/2023;aFRR;NEG_08_12;3,23;103,55;400,00;10,00;113,22;400,00;-80,00;3,23;41,93;58,50;80,00;2781,00
01/07/2023;01/07/2023;aFRR;NEG_12_16;4,05;98,01;146,57;10,00;103,54;146,57;-80,00;4,05;62,82;112,39;80,00;2772,00
01/07/2023;01/07/2023;aFRR;NEG_16_20;2,31;55,41;144,00;10,00;58,93;144,00;-80,00;2,31;33,13;70,19;80,00;2876,00
01/07/2023;01/07/2023;aFRR;NEG_20_24;0,99;15,77;38,11;3,00;17,06;38,11;-80,00;0,99;8,14;11,20;80,00;2883,00
02/07/2023;02/07/2023;aFRR;POS_00_04;2,60;18,38;38,00;2,60;19,25;38,00;-80,00;6,41;12,81;16,19;80,00;3367,00
02/07/2023;02/07/2023;aFRR;POS_04_08;6,30;28,71;62,24;6,30;30,30;62,24;-80,00;8,28;18,34;26,36;80,00;3106,00
02/07/2023;02/07/2023;aFRR;POS_08_12;5,80;67,35;100,00;5,80;69,45;100,00;-80,00;30,14;53,35;66,14;80,00;3068,00
02/07/2023;02/07/2023;aFRR;POS_12_16;6,60;38,90;47,11;6,60;39,61;47,11;-80,00;17,79;34,24;42,35;80,00;3203,00
02/07/2023;02/07/2023;aFRR;POS_16_20;6,10;37,41;46,58;6,10;37,85;46,58;-80,00;18,11;34,37;43,33;80,00;3050,00
02/07/2023;02/07/2023;aFRR;POS_20_24;4,50;27,28;30,17;4,50;27,66;30,17;-54,00;13,54;24,39;30,00;54,00;3577,00
02/07/2023;02/07/2023;aFRR;NEG_00_04;1,51;28,91;39,56;10,00;29,41;39,56;24,00;1,51;24,08;39,26;-24,00;3141,00
02/07/2023;02/07/2023;aFRR;NEG_04_08;1,66;34,55;50,00;10,00;35,29;50,00;21,00;1,66;27,45;46,57;-21,00;2871,00
02/07/2023;02/07/2023;aFRR;NEG_08_12;8,48;154,22;256,10;50,00;163,21;256,10;-80,00;8,48;96,12;154,85;80,00;2868,00
02/07/2023;02/07/2023;aFRR;NEG_12_16;9,84;205,05;406,03;36,28;217,50;406,03;-80,00;9,84;123,92;176,61;80,00;2714,00
02/07/2023;02/07/2023;aFRR;NEG_16_20;4,72;127,00;206,00;35,64;133,00;206,00;-80,00;4,72;90,71;130,32;80,00;2863,00
02/07/2023;02/07/2023;aFRR;NEG_20_24;1,41;24,95;35,45;10,00;26,42;35,45;-79,00;1,41;16,55;35,00;79,00;2789,00
03/07/2023;03/07/2023;aFRR;POS_00_04;5,00;20,22;27,00;5,00;20,54;27,00;-80,00;7,88;18,11;26,11;80,00;3360,00
03/07/2023;03/07/2023;aFRR;POS_04_08;8,20;31,97;45,37;8,20;33,09;45,37;-80,00;12,62;24,58;36,76;80,00;3285,00
03/07/2023;03/07/2023;aFRR;POS_08_12;13,20;187,57;795,00;13,20;206,92;795,00;-80,00;28,63;55,38;68,16;80,00;2827,00
03/07/2023;03/07/2023;aFRR;POS_12_16;6,20;63,03;161,36;6,20;66,79;161,36;-80,00;18,98;37,18;48,57;80,00;3104,00
03/07/2023;03/07/2023;aFRR;POS_16_20;6,10;80,14;437,50;6,10;86,81;437,50;-80,00;16,74;35,27;46,40;80,00;2975,00
03/07/2023;03/07/2023;aFRR;POS_20_24;4,00;26,57;30,57;4,00;26,86;30,55;-44,00;12,80;24,30;30,57;44,00;3257,00
03/07/2023;03/07/2023;aFRR;NEG_00_04;3,07;26,10;33,21;5,20;26,63;33,21;2,00;3,07;21,61;33,00;-2,00;2998,00
03/07/2023;03/07/2023;aFRR;NEG_04_08;3,50;30,19;39,20;6,60;30,93;39,20;12,00;3,50;22,93;39,10;-12,00;2957,00
03/07/2023;03/07/2023;aFRR;NEG_08_12;15,28;119,42;167,00;33,80;127,65;167,00;-80,00;15,28;67,76;112,28;80,00;2625,00
03/07/2023;03/07/2023;aFRR;NEG_12_16;19,28;165,93;254,12;36,28;178,54;254,12;-80,00;19,28;86,81;117,99;80,00;2669,00
03/07/2023;03/07/2023;aFRR;NEG_16_20;13,17;102,64;144,00;25,00;110,61;144,00;-80,00;13,17;51,95;80,54;80,00;2796,00
03/07/2023;03/07/2023;aFRR;NEG_20_24;2,62;22,48;28,48;4,70;23,71;28,48;-80,00;2,62;14,85;23,76;80,00;3019,00
04/07/2023;04/07/2023;aFRR;POS_00_04;10,21;20,58;27,96;10,53;20,96;27,96;-80,00;10,21;18,14;22,93;80,00;3284,00
04/07/2023;04/07/2023;aFRR;POS_04_08;17,69;31,28;38,27;17,69;31,54;38,27;-44,00;18,00;29,43;38,11;44,00;3261,00
04/07/2023;04/07/2023;aFRR;POS_08_12;37,93;143,82;239,38;53,96;152,06;239,38;-80,00;37,93;85,63;185,65;80,00;3203,00
04/07/2023;04/07/2023;aFRR;POS_12_16;24,12;168,69;1843,75;30,50;186,15;1843,75;-80,00;24,12;48,54;90,70;80,00;2473,00
04/07/2023;04/07/2023;aFRR;POS_16_20;21,19;102,10;185,00;31,90;110,70;185,00;-80,00;21,19;43,23;63,84;80,00;3026,00
04/07/2023;04/07/2023;aFRR;POS_20_24;11,91;28,79;40,00;11,91;29,61;40,00;-80,00;12,74;23,44;29,47;80,00;3336,00
04/07/2023;04/07/2023;aFRR;NEG_00_04;2,28;23,42;27,47;11,00;23,75;27,47;1,00;2,28;20,79;27,00;-1,00;2871,00
04/07/2023;04/07/2023;aFRR;NEG_04_08;2,61;26,14;33,53;12,00;26,80;33,53;-80,00;2,61;21,95;27,30;80,00;2796,00
04/07/2023;04/07/2023;aFRR;NEG_08_12;9,58;261,40;1979,00;50,52;292,80;1979,00;-80,00;9,58;59,74;79,18;80,00;2152,00
04/07/2023;04/07/2023;aFRR;NEG_12_16;13,72;217,01;1500,00;60,00;239,94;1500,00;-80,00;13,72;72,23;90,00;80,00;2165,00
04/07/2023;04/07/2023;aFRR;NEG_16_20;8,29;98,19;176,60;40,00;106,34;176,60;-80,00;8,29;47,57;60,00;80,00;2548,00
04/07/2023;04/07/2023;aFRR;NEG_20_24;2,00;17,52;21,00;10,18;18,41;21,00;-80,00;2,00;12,09;15,00;80,00;3013,00
05/07/2023;05/07/2023;aFRR;POS_00_04;10,47;21,38;26,01;11,53;21,91;26,01;-80,00;10,47;17,85;22,68;80,00;3436,00
05/07/2023;05/07/2023;aFRR;POS_04_08;15,20;29,27;32,80;15,20;29,62;32,80;-38,00;15,46;26,67;32,49;38,00;3445,00
05/07/2023;05/07/2023;aFRR;POS_08_12;44,80;129,79;157,11;55,00;132,30;157,11;-80,00;44,80;112,48;146,38;80,00;3142,00
05/07/2023;05/07/2023;aFRR;POS_12_16;33,54;165,47;263,78;50,00;177,46;263,78;-80,00;33,54;85,63;140,89;80,00;3260,00
05/07/2023;05/07/2023;aFRR;POS_16_20;27,80;98,04;132,52;35,02;102,04;132,52;-62,00;27,80;69,29;131,45;62,00;3469,00
05/07/2023;05/07/2023;aFRR;POS_20_24;13,26;30,90;42,07;14,30;31,45;42,07;-80,00;13,26;27,18;36,11;80,00;3303,00
05/07/2023;05/07/2023;aFRR;NEG_00_04;2,10;20,02;22,80;8,04;20,40;22,80;-56,00;2,10;17,70;22,39;56,00;2681,00
05/07/2023;05/07/2023;aFRR;NEG_04_08;2,27;22,83;26,89;9,81;23,49;26,89;-80,00;2,27;19,04;23,39;80,00;2622,00
05/07/2023;05/07/2023;aFRR;NEG_08_12;12,02;197,08;343,75;40,00;218,45;343,75;-80,00;12,02;63,60;92,80;80,00;2770,00
05/07/2023;05/07/2023;aFRR;NEG_12_16;16,72;246,29;473,88;45,00;271,95;473,88;-80,00;16,72;83,59;139,60;80,00;2563,00
05/07/2023;05/07/2023;aFRR;NEG_16_20;7,66;101,59;148,10;20,00;110,30;148,10;-80,00;7,66;47,31;63,97;80,00;2621,00
05/07/2023;05/07/2023;aFRR;NEG_20_24;1,34;15,18;19,16;5,00;16,05;19,16;-80,00;1,34;10,13;12,52;80,00;2965,00
06/07/2023;06/07/2023;aFRR;POS_00_04;11,54;20,75;23,70;12,00;21,04;23,70;-64,00;11,54;18,71;23,70;64,00;3348,00
06/07/2023;06/07/2023;aFRR;POS_04_08;13,59;27,17;30,30;14,10;27,57;30,30;-76,00;13,59;24,50;30,25;76,00;3227,00
06/07/2023;06/07/2023;aFRR;POS_08_12;52,13;106,29;134,32;55,00;108,01;134,32;-80,00;52,13;94,50;117,64;80,00;2977,00
06/07/2023;06/07/2023;aFRR;POS_12_16;21,36;132,01;173,15;21,36;134,00;173,15;-59,00;61,80;117,15;171,74;59,00;3074,00
06/07/2023;06/07/2023;aFRR;POS_16_20;47,54;88,63;104,88;51,68;89,14;104,88;-54,00;47,54;84,77;103,88;54,00;3100,00
06/07/2023;06/07/2023;aFRR;POS_20_24;16,47;36,08;56,32;19,40;36,61;56,32;-80,00;16,47;32,55;47,51;80,00;3145,00
06/07/2023;06/07/2023;aFRR;NEG_00_04;1,75;17,64;20,38;11,30;17,88;20,38;-43,00;1,75;15,96;20,37;43,00;2740,00
06/07/2023;06/07/2023;aFRR;NEG_04_08;2,03;19,43;23,00;11,50;19,91;23,00;-80,00;2,03;16,42;20,52;80,00;2727,00
06/07/2023;06/07/2023;aFRR;NEG_08_12;19,44;135,51;191,88;54,14;146,13;191,88;-80,00;19,44;68,95;92,94;80,00;2837,00
06/07/2023;06/07/2023;aFRR;NEG_12_16;20,00;172,37;246,25;49,76;184,89;246,25;-80,00;20,00;93,12;127,50;80,00;2765,00
06/07/2023;06/07/2023;aFRR;NEG_16_20;12,01;86,41;110,44;45,00;92,70;110,44;-80,00;12,01;47,86;61,48;80,00;2800,00
06/07/2023;06/07/2023;aFRR;NEG_20_24;1,27;13,28;16,66;7,00;13,94;16,66;-80,00;1,27;9,28;11,68;80,00;2945,00
07/07/2023;07/07/2023;aFRR;POS_00_04;10,48;18,80;20,76;10,90;18,92;20,76;18,00;10,48;17,60;20,76;-18,00;3360,00
07/07/2023;07/07/2023;aFRR;POS_04_08;13,03;24,81;27,41;14,00;25,02;27,41;-28,00;13,03;23,02;27,07;28,00;3257,00
07/07/2023;07/07/2023;aFRR;POS_08_12;44,97;92,21;108,36;50,50;93,74;108,36;-80,00;44,97;81,82;100,48;80,00;3095,00
07/07/2023;07/07/2023;aFRR;POS_12_16;50,80;102,69;119,44;60,60;103,38;119,44;-2,00;50,80;96,03;119,00;2,00;3198,00
07/07/2023;07/07/2023;aFRR;POS_16_20;37,48;74,95;85,00;41,50;75,90;85,00;-80,00;37,48;68,90;84,80;80,00;3098,00
07/07/2023;07/07/2023;aFRR;POS_20_24;19,09;35,05;44,00;20,92;35,03;44,00;14,00;19,09;35,29;43,65;-14,00;3387,00
07/07/2023;07/07/2023;aFRR;NEG_00_04;1,52;15,67;17,74;8,70;15,87;17,74;-7,00;1,52;14,00;17,64;7,00;2696,00
07/07/2023;07/07/2023;aFRR;NEG_04_08;1,64;16,84;19,50;9,90;17,29;19,50;-80,00;1,64;14,14;16,80;80,00;2764,00
07/07/2023;07/07/2023;aFRR;NEG_08_12;9,82;108,75;134,58;48,10;114,00;134,58;-80,00;9,82;75,84;104,40;80,00;2813,00
07/07/2023;07/07/2023;aFRR;NEG_12_16;13,77;134,50;165,00;60,00;140,21;165,00;-80,00;13,77;98,82;130,94;80,00;2743,00
07/07/2023;07/07/2023;aFRR;NEG_16_20;7,65;71,26;83,82;40,73;75,03;83,82;-80,00;7,65;46,94;58,03;80,00;2858,00
07/07/2023;07/07/2023;aFRR;NEG_20_24;1,25;12,13;14,29;7,00;12,72;14,29;-80,00;1,25;8,44;10,18;80,00;2826,00
08/07/2023;08/07/2023;aFRR;POS_00_04;8,50;16,15;18,47;9,68;16,38;18,47;-47,00;8,50;14,45;18,40;47,00;3550,00
08/07/2023;08/07/2023;aFRR;POS_04_08;11,33;21,01;24,51;12,60;21,20;24,51;-46,00;11,33;19,52;24,51;46,00;3514,00
08/07/2023;08/07/2023;aFRR;POS_08_12;31,40;75,64;85,00;31,40;76,52;85,00;-71,00;39,85;69,60;85,00;71,00;3295,00
08/07/2023;08/07/2023;aFRR;POS_12_16;37,57;79,27;91,51;44,88;80,48;91,51;-80,00;37,57;71,16;90,00;80,00;3285,00
08/07/2023;08/07/2023;aFRR;POS_16_20;25,54;60,69;68,50;25,54;61,46;68,50;-44,00;32,05;54,86;67,61;44,00;3279,00
08/07/2023;08/07/2023;aFRR;POS_20_24;12,05;30,83;34,59;12,05;31,04;34,59;46,00;17,80;28,11;34,36;-46,00;3619,00
08/07/2023;08/07/2023;aFRR;NEG_00_04;1,40;18,48;28,86;9,70;18,74;28,86;-80,00;1,40;16,95;26,03;80,00;2490,00
08/07/2023;08/07/2023;aFRR;NEG_04_08;1,48;20,63;39,72;10,00;21,30;39,72;-80,00;1,48;16,73;27,04;80,00;2470,00
08/07/2023;08/07/2023;aFRR;NEG_08_12;8,63;107,30;143,86;50,00;113,06;143,86;-80,00;8,63;70,30;90,00;80,00;2788,00
08/07/2023;08/07/2023;aFRR;NEG_12_16;9,98;129,60;180,59;53,40;135,29;180,59;-80,00;9,98;93,54;120,00;80,00;2764,00
08/07/2023;08/07/2023;aFRR;NEG_16_20;5,71;71,01;98,75;31,20;75,14;98,75;-80,00;5,71;44,65;55,90;80,00;2774,00
08/07/2023;08/07/2023;aFRR;NEG_20_24;1,18;13,02;18,00;6,50;13,75;18,00;-80,00;1,18;8,87;13,00;80,00;2672,00
09/07/2023;09/07/2023;aFRR;POS_00_04;6,96;16,78;29,96;10,70;17,12;29,96;-80,00;6,96;14,61;19,13;80,00;3412,00
09/07/2023;09/07/2023;aFRR;POS_04_08;9,32;21,36;35,94;14,20;21,79;35,94;-80,00;9,32;18,58;22,98;80,00;3379,00
09/07/2023;09/07/2023;aFRR;POS_08_12;30,29;66,86;79,21;30,29;67,92;79,21;-80,00;31,70;59,94;72,83;80,00;3357,00
09/07/2023;09/07/2023;aFRR;POS_12_16;29,29;66,63;77,43;50,31;68,05;77,43;-80,00;29,29;57,24;75,00;80,00;3445,00
09/07/2023;09/07/2023;aFRR;POS_16_20;17,75;51,52;60,95;17,75;51,99;60,95;-34,00;25,29;47,55;60,69;34,00;3331,00
09/07/2023;09/07/2023;aFRR;POS_20_24;12,92;28,02;33,17;20,00;28,48;33,17;-32,00;12,92;24,13;32,90;32,00;3667,00
09/07/2023;09/07/2023;aFRR;NEG_00_04;1,97;21,44;28,71;10,00;21,44;28,71;-47,00;1,97;21,44;28,24;47,00;2826,00
09/07/2023;09/07/2023;aFRR;NEG_04_08;2,26;30,24;48,00;10,00;30,55;48,00;-72,00;2,26;28,46;47,93;72,00;2768,00
09/07/2023;09/07/2023;aFRR;NEG_08_12;9,66;115,36;148,12;50,00;120,85;148,12;-80,00;9,66;79,55;105,20;80,00;2773,00
09/07/2023;09/07/2023;aFRR;NEG_12_16;11,64;155,74;220,88;60,00;162,92;220,88;-80,00;11,64;108,63;135,80;80,00;2677,00
09/07/2023;09/07/2023;aFRR;NEG_16_20;6,24;78,85;101,67;50,00;83,47;101,67;-80,00;6,24;50,26;69,41;80,00;2777,00
09/07/2023;09/07/2023;aFRR;NEG_20_24;1,26;13,43;16,64;7,00;14,01;16,64;-80,00;1,26;10,08;13,00;80,00;2808,00
10/07/2023;10/07/2023;aFRR;POS_00_04;8,21;18,33;23,00;10,32;18,53;23,00;-80,00;8,21;17,01;21,98;80,00;3549,00
10/07/2023;10/07/2023;aFRR;POS_04_08;9,73;23,35;28,53;13,36;23,74;28,53;-79,00;9,73;20,74;28,16;79,00;3478,00
10/07/2023;10/07/2023;aFRR;POS_08_12;28,21;71,46;85,92;38,10;73,48;85,92;-80,00;28,21;57,76;71,91;80,00;3400,00
10/07/2023;10/07/2023;aFRR;POS_12_16;26,51;67,36;80,80;36,10;69,73;80,80;-80,00;26,51;51,17;69,63;80,00;3520,00
10/07/2023;10/07/2023;aFRR;POS_16_20;22,02;55,54;70,00;29,60;57,42;70,00;-80,00;22,02;43,08;56,67;80,00;3382,00
10/07/2023;10/07/2023;aFRR;POS_20_24;12,11;29,88;37,70;18,00;30,40;37,70;-36,00;12,11;25,69;37,42;36,00;3552,00
